goods_code,hier_pos,language,description
9030840000,6,FR,"autres, avec dispositif enregistreur"
9030890000,6,FR,autres
9030900000,6,FR,Parties et accessoires
9031000000,4,FR,"Instruments, appareils et machines de mesure ou de contrôle, non dénommés ni compris ailleurs dans le présent chapitre; projecteurs de profils"
9031100000,6,FR,Machines à équilibrer les pièces mécaniques
9031200000,6,FR,Bancs d'essai
9031410000,6,FR,autres instruments et appareils optiques
9031410000,6,FR,pour le contrôle des disques ou des dispositifs à semi-conducteur (y compris les circuits intégrés) ou pour le contrôle des masques photographiques ou des réticules utilisés dans la fabrication de dispositifs à semi-conducteur (y compris les circuits intégrés)
9031490000,6,FR,autres
9031491000,8,FR,Projecteurs de profils
9031499000,8,FR,autres
9031800000,6,FR,"autres instruments, appareils et machines"
9031802000,8,FR,pour la mesure ou le contrôle de grandeurs géométriques
9031808000,8,FR,autres
9031900000,6,FR,Parties et accessoires
9032000000,4,FR,Instruments et appareils pour la régulation ou le contrôle automatiques
9032100000,6,FR,Thermostats
9032102000,8,FR,électroniques
9032102010,10,FR,destinés à des aéronefs civils
9032102090,10,FR,autres
9032108000,8,FR,autres
9032108010,10,FR,destinés à des aéronefs civils
9032108090,10,FR,autres
9032200000,6,FR,Manostats (pressostats)
9032200010,10,FR,destinés à des aéronefs civils
9032200090,10,FR,autres
9032810000,6,FR,autres instruments et appareils
9032810000,6,FR,hydrauliques ou pneumatiques
9032890000,6,FR,autres
9032890010,10,FR,destinés à des aéronefs civils
9032890030,10,FR,Commande électronique de servodirection électrique (EPS controller)
9032890040,10,FR,Régulateur de vanne numérique assurant la régulation de liquides et de gaz
9032890050,10,FR,"Panneau à gaz servant à réguler et mesurer le débit de gaz, fonctionnant avec la technologie plasma, comprenant

-|un régulateur de débit massique, adapté pour recevoir et émettre des signaux analogiques et numériques,

-|quatre capteurs de pression,

-|deux vannes de refoulement ou plus,

-|des interfaces électriques et

-|plusieurs raccordements pour conduites de gaz

-|adapté aux processus de collage plasma in situ ou aux processus d'activation du collage plasma multi-fréquence
"
9032890090,10,FR,autres
9032900000,6,FR,Parties et accessoires
9032900010,10,FR,destinés à des aéronefs civils
9032900090,10,FR,autres
9033000000,4,FR,"Parties et accessoires non dénommés ni compris ailleurs dans le présent chapitre, pour machines, appareils, instruments ou articles du chapitre|90"
9033001000,8,FR,"Unités de rétroéclairage à diodes émettrices de lumière (DEL): sources lumineuses constituées d'une ou de plusieurs DEL, d'un ou de plusieurs connecteurs et d'autres composants passifs, montées sur un circuit imprimé ou sur un substrat similaire, associées ou non à un composant optique ou à des diodes de protection et conçues pour le rétroéclairage de dispositifs d'affichage à cristaux liquides (LCD)"
9033009000,8,FR,autres
9100000000,2,FR,HORLOGERIE
9101000000,4,FR,"Montres-bracelets, montres de poche et montres similaires (y compris les compteurs de temps des mêmes types), avec boîte en métaux précieux ou en plaqués ou doublés de métaux précieux"
9101110000,6,FR,"Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps"
9101110000,6,FR,à affichage mécanique seulement
9101190000,6,FR,autres
9101210000,6,FR,"autres montres-bracelets, même incorporant un compteur de temps"
9101210000,6,FR,à remontage automatique
9101290000,6,FR,autres
9101910000,6,FR,autres
9101910000,6,FR,fonctionnant électriquement
9101990000,6,FR,autres
9102000000,4,FR,"Montres-bracelets, montres de poche et montres similaires (y compris les compteurs de temps des mêmes types), autres que celles du n$o|9101"
9102110000,6,FR,"Montres-bracelets, fonctionnant électriquement, même incorporant un compteur de temps"
9102110000,6,FR,à affichage mécanique seulement
9102120000,6,FR,à affichage optoélectronique seulement
9102190000,6,FR,autres
9102210000,6,FR,"autres montres-bracelets, même incorporant un compteur de temps"
9102210000,6,FR,à remontage automatique
9102290000,6,FR,autres
9102910000,6,FR,autres
9102910000,6,FR,fonctionnant électriquement
9102990000,6,FR,autres
9103000000,4,FR,"Réveils et pendulettes, à mouvement de montre"
9103100000,6,FR,fonctionnant électriquement
9103900000,6,FR,autres
9104000000,4,FR,"Montres de tableaux de bord et montres similaires, pour automobiles, véhicules aériens, bateaux ou autres véhicules"
9104000010,10,FR,destinées à des aéronefs civils
9104000090,10,FR,autres
9105000000,4,FR,"Réveils, pendules, horloges et appareils d'horlogerie similaires, à mouvement autre que de montre"
9105110000,6,FR,Réveils
9105110000,6,FR,fonctionnant électriquement
9105190000,6,FR,autres
9105210000,6,FR,"Pendules et horloges, murales"
9105210000,6,FR,fonctionnant électriquement
9105290000,6,FR,autres
9105910000,6,FR,autres
9105910000,6,FR,fonctionnant électriquement
9105990000,6,FR,autres
9106000000,4,FR,"Appareils de contrôle du temps et compteurs de temps, à mouvement d'horlogerie ou à moteur synchrone (horloges de pointage, horodateurs, horocompteurs, par exemple)"
9106100000,6,FR,Horloges de pointage; horodateurs et horocompteurs
9106900000,6,FR,autres
9107000000,4,FR,"Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné, munis d'un mouvement d'horlogerie ou d'un moteur synchrone"
9107000010,10,FR,"Interrupteurs horaires et autres appareils permettant de déclencher un mécanisme à temps donné, munis d'un mouvement d'horlogerie, utilisés dans les systèmes automatisés, destinés à certains types de véhicules aériens"
9107000090,10,FR,autres
9108000000,4,FR,"Mouvements de montres, complets et assemblés"
9108110000,6,FR,fonctionnant électriquement
9108110000,6,FR,à affichage mécanique seulement ou avec un dispositif qui permette d'incorporer un affichage mécanique
9108120000,6,FR,à affichage optoélectronique seulement
9108190000,6,FR,autres
9108200000,6,FR,à remontage automatique
9108900000,6,FR,autres
9109000000,4,FR,"Mouvements d'horlogerie, complets et assemblés, autres que de montres"
9109100000,6,FR,fonctionnant électriquement
9109100010,10,FR,"d'une largeur ou d'un diamètre n'excédant pas 50|mm, destinés à des aéronefs civils"
9109100090,10,FR,autres
9109900000,6,FR,autres
9109900010,10,FR,"d'une largeur ou d'un diamètre n'excédant pas 50|mm, destinés à des aéronefs civils"
9109900090,10,FR,autres
9110000000,4,FR,"Mouvements d'horlogerie complets, non assemblés ou partiellement assemblés (chablons); mouvements d'horlogerie incomplets, assemblés; ébauches de mouvements d'horlogerie"
9110110000,6,FR,de montres
9110110000,6,FR,"Mouvements complets, non assemblés ou partiellement assemblés (chablons)"
9110111000,8,FR,à balancier-spiral
9110119000,8,FR,autres
9110120000,6,FR,"Mouvements incomplets, assemblés"
9110120010,10,FR,"utilisés dans les systèmes automatisés, destinés à certains types de véhicules aériens"
9110120090,10,FR,autres
9110190000,6,FR,Ébauches
9110900000,6,FR,autres
9110900010,10,FR,"Mouvements incomplets assemblés, utilisés dans les systèmes automatisés, destinés à certains types de véhicules aériens"
9110900090,10,FR,autres
9111000000,4,FR,Boîtes de montres des n$o$s|9101|ou 9102|et leurs parties
9111100000,6,FR,Boîtes en métaux précieux ou en plaqués ou doublés de métaux précieux
9111200000,6,FR,"Boîtes en métaux communs, même dorés ou argentés"
9111800000,6,FR,autres boîtes
9111900000,6,FR,Parties
9112000000,4,FR,Cages et cabinets d'appareils d'horlogerie et leurs parties
9112200000,6,FR,Cages et cabinets
9112900000,6,FR,Parties
9113000000,4,FR,Bracelets de montres et leurs parties
9113100000,6,FR,en métaux précieux ou en plaqués ou doublés de métaux précieux
9113101000,8,FR,en métaux précieux
9113109000,8,FR,en plaqués ou doublés de métaux précieux
9113200000,6,FR,"en métaux communs, même dorés ou argentés"
9113900000,6,FR,autres
9113900011,10,FR,"en cuir naturel, artificiel ou reconstitué"
9113900011,10,FR,faits à la main
9113900019,10,FR,autres
9113900091,10,FR,en tissus
9113900091,10,FR,faits à la main
9113900095,10,FR,autres
9113900099,10,FR,autres
9114000000,4,FR,Autres fournitures d'horlogerie
9114300000,6,FR,Cadrans
9114300010,10,FR,destinés à certains types de véhicules aériens
9114300090,10,FR,autres
9114400000,6,FR,Platines et ponts
9114400010,10,FR,destinés à certains types de véhicules aériens
9114400090,10,FR,autres
9114900000,6,FR,autres
9114901000,8,FR,"Ressorts, y compris les spiraux"
9114901010,10,FR,destinés à certains types de véhicules aériens
9114901090,10,FR,autres
9114909000,8,FR,autres
9114909010,10,FR,destinés à certains types de véhicules aériens
9114909090,10,FR,autres
9200000000,2,FR,INSTRUMENTS DE MUSIQUE; PARTIES ET ACCESSOIRES DE CES INSTRUMENTS
9201000000,4,FR,"Pianos, même automatiques; clavecins et autres instruments à cordes à clavier"
9201100000,6,FR,Pianos droits
9201101000,8,FR,neufs
9201109000,8,FR,usagés
9201200000,6,FR,Pianos à queue
9201900000,6,FR,autres
9202000000,4,FR,"Autres instruments de musique à cordes (guitares, violons, harpes, par exemple)"
9202100000,6,FR,à cordes frottées à l'aide d'un archet
9202101000,8,FR,Violons
9202109000,8,FR,autres
9202900000,6,FR,autres
9202903000,8,FR,Guitares
9202908000,8,FR,autres
9205000000,4,FR,"Instruments de musique à vent (orgues à tuyaux et à clavier, accordéons, clarinettes, trompettes, cornemuses, par exemple), autres que les orchestrions et les orgues de Barbarie"
9205100000,6,FR,"Instruments dits ""cuivres"""
9205900000,6,FR,autres
9205901000,8,FR,Accordéons et instruments similaires
9205903000,8,FR,Harmonicas à bouche
9205905000,8,FR,Orgues à tuyaux et à clavier; harmoniums et instruments similaires à clavier et à anches libres métalliques
9205909000,8,FR,autres
9206000000,4,FR,"Instruments de musique à percussion (tambours, caisses, xylophones, cymbales, castagnettes, maracas, par exemple)"
9207000000,4,FR,"Instruments de musique dont le son est produit ou doit être amplifié par des moyens électriques (orgues, guitares, accordéons, par exemple)"
9207100000,6,FR,"Instruments à clavier, autres que les accordéons"
9207101000,8,FR,Orgues
9207103000,8,FR,Pianos numériques
9207105000,8,FR,Synthétiseurs
9207108000,8,FR,autres
9207900000,6,FR,autres
9207901000,8,FR,Guitares
9207909000,8,FR,autres
9208000000,4,FR,"Boîtes à musique, orchestrions, orgues de Barbarie, oiseaux chanteurs, scies musicales et autres instruments de musique non repris dans une autre position du présent chapitre; appeaux de tous types, sifflets, cornes d'appel et autres instruments d'appel ou de signalisation à bouche"
9208100000,6,FR,Boîtes à musique
9208900000,6,FR,autres
9209000000,4,FR,"Parties (mécanismes de boîtes à musique, par exemple) et accessoires (cartes, disques et rouleaux pour appareils à jouer mécaniquement, par exemple) d'instruments de musique; métronomes et diapasons de tous types"
9209300000,6,FR,Cordes harmoniques
9209910000,6,FR,autres
9209910000,6,FR,Parties et accessoires de pianos
9209920000,6,FR,Parties et accessoires des instruments de musique du n$o|9202
9209940000,6,FR,Parties et accessoires des instruments de musique du n$o|9207
9209990000,6,FR,autres
9209992000,8,FR,Parties et accessoires des instruments de musique du n$o|9205
9209994000,8,FR,autres
9209994000,8,FR,Métronomes et diapasons
9209995000,8,FR,Mécanismes de boîtes à musique
9209997000,8,FR,autres
9300000000,2,FR,"ARMES, MUNITIONS ET LEURS PARTIES ET ACCESSOIRES"
9301000000,4,FR,"Armes de guerre, autres que les revolvers, pistolets et armes blanches du no 9307"
9301100000,6,FR,"Pièces d'artillerie (canons, obusiers et mortiers, par exemple)"
9301200000,6,FR,Tubes lance-missiles; lance-flammes; lance-grenades; lance-torpilles et lanceurs similaires
9301900000,6,FR,autres
9302000000,4,FR,"Revolvers et pistolets, autres que ceux des n$o$s|9303|ou 9304"
9303000000,4,FR,"Autres armes à feu et engins similaires utilisant la déflagration de la poudre (fusils et carabines de chasse, armes à feu ne pouvant être chargées que par le canon, pistolets lance-fusées et autres engins conçus uniquement pour lancer des fusées de signalisation, pistolets et revolvers pour le tir à blanc, pistolets d'abattage à cheville, canons lance-amarres, par exemple)"
9303100000,6,FR,Armes à feu ne pouvant être chargées que par le canon
9303200000,6,FR,autres fusils et carabines de chasse ou de tir sportif comportant au moins un canon lisse
9303201000,8,FR,à un canon lisse
9303209500,8,FR,autres
9303300000,6,FR,autres fusils et carabines de chasse ou de tir sportif
9303900000,6,FR,autres
9304000000,4,FR,"Autres armes (fusils, carabines et pistolets à ressort, à air comprimé ou à gaz, matraques, par exemple), à l'exclusion de celles du n$o|9307"
9305000000,4,FR,Parties et accessoires des articles des n$o$s|9301|à 9304
9305100000,6,FR,de revolvers ou pistolets
9305200000,6,FR,de fusils ou carabines du n$o|9303
9305200010,10,FR,Canons lisses
9305200090,10,FR,autres
9305910000,6,FR,autres
9305910000,6,FR,des armes de guerre du n$o|9301
9305990000,6,FR,autres
9306000000,4,FR,"Bombes, grenades, torpilles, mines, missiles, cartouches et autres munitions et projectiles, et leurs parties, y compris les chevrotines, plombs de chasse et bourres pour cartouches"
9306210000,6,FR,Cartouches pour fusils ou carabines à canon lisse et leurs parties; plombs pour carabines à air comprimé
9306210000,6,FR,Cartouches
9306290000,6,FR,autres
9306290010,10,FR,Douilles
9306290090,10,FR,autres
9306300000,6,FR,autres cartouches et leurs parties
9306301000,8,FR,pour revolvers et pistolets du n$o|9302|ou pour pistolets-mitrailleurs du n$o|9301
9306303000,8,FR,autres
9306303000,8,FR,pour armes de guerre
9306309000,8,FR,autres
9306900000,6,FR,autres
9306901000,8,FR,de guerre
9306909000,8,FR,autres
9307000000,4,FR,"Sabres, épées, baïonnettes, lances et autres armes blanches, leurs parties et leurs fourreaux"
9400000000,2,FR,"MEUBLES; MOBILIER MÉDICO-CHIRURGICAL; ARTICLES DE LITERIE ET SIMILAIRES; LUMINAIRES ET APPAREILS D'ÉCLAIRAGE NON DÉNOMMÉS NI COMPRIS AILLEURS; LAMPES-RÉCLAMES, ENSEIGNES LUMINEUSES, PLAQUES INDICATRICES LUMINEUSES ET ARTICLES SIMILAIRES; CONSTRUCTIONS PRÉFABRIQUÉES"
9401000000,4,FR,"Sièges (à l'exclusion de ceux du n$o|9402), même transformables en lits, et leurs parties"
9401100000,6,FR,Sièges des types utilisés pour véhicules aériens
9401200000,6,FR,Sièges des types utilisés pour véhicules automobiles
9401310000,6,FR,"Sièges pivotants, ajustables en hauteur"
9401310000,6,FR,en bois
9401390000,6,FR,autres
9401410000,6,FR,"Sièges autres que le matériel de camping ou de jardin, transformables en lits"
9401410000,6,FR,en bois
9401490000,6,FR,autres
9401520000,6,FR,"Sièges en rotin, en osier, en bambou ou en matières similaires"
9401520000,6,FR,en bambou
9401530000,6,FR,en rotin
9401590000,6,FR,autres
9401610000,6,FR,"autres sièges, avec bâti en bois"
9401610000,6,FR,rembourrés
9401690000,6,FR,autres
9401710000,6,FR,"autres sièges, avec bâti en métal"
9401710000,6,FR,rembourrés
9401790000,6,FR,autres
9401800000,6,FR,autres sièges
9401910000,6,FR,Parties
9401910000,6,FR,en bois
9401911000,8,FR,de sièges des types utilisés pour véhicules aériens
9401911010,10,FR,"spécialement conçus pour l'équipage, destinés à être utilisés dans certains types de véhicules aériens"
9401911090,10,FR,autres
9401919000,8,FR,autres
9401990000,6,FR,autres
9401991000,8,FR,de sieges des types utilisés pour véhicules aériens
9401991010,10,FR,"spécialement conçus pour l'équipage, destinés à être utilisés dans certains types de véhicules aériens"
9401991090,10,FR,autres
9401992000,8,FR,de sièges des types utilisés pour véhicules automobiles
9401992010,10,FR,Roue dentée utilisée dans la fabrication de sièges de voiture inclinables
9401992020,10,FR,"Cassette à positions à haute mobilité,

-capable de fonctionner à des températures comprises entre -40°C et 85°C,

-permettant le déplacement avant et arrière contrôlé du siège d'un véhicule,

-Intégré dans le dossier du siège par un système de câble en acier, empêchant le retrait du siège lorsque le dossier est déplié et le permettant uniquement lorsque le dossier est replié,

-construit à partir de composés d'un alliage d'aluminium spécial, renforcé par de la fibre de verre et muni de bagues autolubrifiantes constituées de polyoxyméthylène (POM) et de polytétrafluoroéthylène (PFTE) afin de réduire un maximum les frottements,

-muni d'un système de verrouillage destiné à rester sûr lors de l'exposition à des forces allant jusqu'à 20G,requérant une force minimale de 40N pour son fonctionnement normal
"
9401992090,10,FR,autres
9401998000,8,FR,autres
9402000000,4,FR,"Mobilier pour la médecine, la chirurgie, l'art dentaire ou l'art vétérinaire (tables d'opérations, tables d'examen, lits à mécanisme pour usages cliniques, fauteuils de dentistes, par exemple); fauteuils pour salons de coiffure et fauteuils similaires, avec dispositif à la fois d'orientation et d'élévation; parties de ces articles"
9402100000,6,FR,"Fauteuils de dentistes, fauteuils pour salons de coiffure et fauteuils similaires, et leurs parties"
9402900000,6,FR,autres
9403000000,4,FR,Autres meubles et leurs parties
9403100000,6,FR,Meubles en métal des types utilisés dans les bureaux
9403105100,8,FR,d'une hauteur n'excédant pas 80|cm
9403105100,8,FR,Bureaux
9403105800,8,FR,autres
9403109100,8,FR,d'une hauteur excédant 80|cm
9403109100,8,FR,"Armoires à portes, à volets ou à clapets"
9403109300,8,FR,"Armoires à tiroirs, classeurs et fichiers"
9403109800,8,FR,autres
9403200000,6,FR,autres meubles en métal
9403202000,8,FR,Lits
9403208000,8,FR,autres
9403300000,6,FR,Meubles en bois des types utilisés dans les bureaux
9403301100,8,FR,d'une hauteur n'excédant pas 80|cm
9403301100,8,FR,Bureaux
9403301900,8,FR,autres
9403309100,8,FR,d'une hauteur excédant 80|cm
9403309100,8,FR,"Armoires, classeurs et fichiers"
9403309900,8,FR,autres
9403400000,6,FR,Meubles en bois des types utilisés dans les cuisines
9403401000,8,FR,Éléments de cuisines
9403401010,10,FR,faits à la main
9403401090,10,FR,autres
9403409000,8,FR,autres
9403409010,10,FR,faits à la main
9403409090,10,FR,autres
9403500000,6,FR,Meubles en bois des types utilisés dans les chambres à coucher
9403600000,6,FR,autres meubles en bois
9403601000,8,FR,Meubles en bois des types utilisés dans les salles à manger et de séjour
9403603000,8,FR,Meubles en bois des types utilisés dans les magasins
9403609000,8,FR,autres meubles en bois
9403700000,6,FR,Meubles en matières plastiques
9403820000,6,FR,"Meubles en autres matières, y compris le rotin, l'osier, le bambou ou les matières similaires"
9403820000,6,FR,en bambou
9403820010,10,FR,faits à la main
9403820090,10,FR,autres
9403830000,6,FR,en rotin
9403830010,10,FR,faits à la main
9403830090,10,FR,autres
9403890000,6,FR,autres
9403890010,10,FR,faits à la main
9403890090,10,FR,autres
9403910000,6,FR,Parties
9403910000,6,FR,en bois
9403910010,10,FR,faites à la main
9403910090,10,FR,autres
9403990000,6,FR,autres
9403991000,8,FR,en métal
9403991010,10,FR,faits à la main
9403991090,10,FR,autres
9403999000,8,FR,en autres matières
9403999010,10,FR,faits à la main
9403999090,10,FR,autres
9404000000,4,FR,"Sommiers; articles de literie et articles similaires (matelas, couvre-pieds, édredons, coussins, poufs, oreillers, par exemple), comportant des ressorts ou bien rembourrés ou garnis intérieurement de toutes matières, y compris ceux en caoutchouc alvéolaire ou en matières plastiques alvéolaires, recouverts ou non"
9404100000,6,FR,Sommiers
9404210000,6,FR,Matelas
9404210000,6,FR,"en caoutchouc alvéolaire ou en matières plastiques alvéolaires, recouverts ou non"
9404211000,8,FR,en caoutchouc
9404219000,8,FR,en matières plastiques
9404290000,6,FR,en autres matières
9404291000,8,FR,à ressorts métalliques
9404299000,8,FR,autres
9404300000,6,FR,Sacs de couchage
9404400000,6,FR,"Couvre-pieds, couvre-lits, édredons et couettes"
9404401000,8,FR,rembourrés de plumes ou de duvet
9404409000,8,FR,autres
9404900000,6,FR,autres
9404901000,8,FR,rembourrés de plumes ou de duvet
9404909000,8,FR,autres
9405000000,4,FR,"Luminaires et appareils d'éclairage (y compris les projecteurs) et leurs parties, non dénommés ni compris ailleurs; lampes-réclames, enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, possédant une source d'éclairage fixée à demeure, et leurs parties non dénommées ni comprises ailleurs"
9405110000,6,FR,"Lustres et autres luminaires électriques à suspendre ou à fixer au plafond ou au mur, à l'exclusion de ceux des types utilisés pour l'éclairage des espaces et voies publiques"
9405110000,6,FR,Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)
9405114000,8,FR,en matières plastiques ou en matières céramiques
9405114010,10,FR,destinés à des aéronefs civils
9405114090,10,FR,autres
9405115000,8,FR,en verre
9405119000,8,FR,en autres matières
9405119010,10,FR,faits à la main
9405119020,10,FR,"en métaux communs, destinés à des aéronefs civils"
9405119090,10,FR,autres
9405190000,6,FR,autres
9405194000,8,FR,en matières plastiques ou en matières céramiques
9405194010,10,FR,destinés à des aéronefs civils
9405194090,10,FR,autres
9405195000,8,FR,en verre
9405199000,8,FR,en autres matières
9405199010,10,FR,faits à la main
9405199020,10,FR,"en métaux communs, destinés à des aéronefs civils"
9405199090,10,FR,autres
9405210000,6,FR,"Lampes de table, lampes de bureau, lampes de chevet et lampadaires d'intérieur, électriques"
9405210000,6,FR,Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)
9405214000,8,FR,en matières plastiques ou en matières céramiques
9405215000,8,FR,en verre
9405219000,8,FR,en autres matières
9405219010,10,FR,faits à la main
9405219090,10,FR,autres
9405290000,6,FR,autres
9405294000,8,FR,en matières plastiques ou en matières céramiques
9405295000,8,FR,en verre
9405299000,8,FR,en autres matières
9405299010,10,FR,faits à la main
9405299090,10,FR,autres
9405310000,6,FR,Guirlandes électriques des types utilisés pour les arbres de Noël
9405310000,6,FR,conçues pour être utilisées uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)
9405390000,6,FR,autres
9405410000,6,FR,Autres luminaires et appareils d'éclairage électriques
9405410000,6,FR,"Photovoltaïques, conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)"
9405411000,8,FR,Projecteurs
9405413100,8,FR,autres
9405413100,8,FR,en matières plastiques
9405413900,8,FR,autres
9405413910,10,FR,faits à la main
9405413990,10,FR,autres
9405420000,6,FR,"Autres, conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)"
9405421000,8,FR,Projecteurs
9405423100,8,FR,autres
9405423100,8,FR,en matières plastiques
9405423900,8,FR,autres
9405423910,10,FR,faits à la main
9405423990,10,FR,autres
9405490000,6,FR,autres
9405491000,8,FR,Projecteurs
9405494000,8,FR,autres
9405494000,8,FR,en matières plastiques
9405499000,8,FR,en autres matières
9405499010,10,FR,faits à la main
9405499090,10,FR,autres
9405500000,6,FR,Luminaires et appareils d'éclairage non électriques
9405500010,10,FR,faits à la main
9405500090,10,FR,autres
9405610000,6,FR,"Lampes-réclames, enseignes lumineuses, plaques indicatrices lumineuses et articles similaires"
9405610000,6,FR,Conçus pour être utilisés uniquement avec des sources lumineuses à diodes émettrices de lumière (LED)
9405612000,8,FR,en matières plastiques
9405612010,10,FR,"Enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, destinés à des aéronefs civils"
9405612090,10,FR,autres
9405618000,8,FR,en autres matières
9405618010,10,FR,"Enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, en métaux communs, destinés à des aéronefs civils"
9405618020,10,FR,faits à la main
9405618090,10,FR,autres
9405690000,6,FR,autres
9405692000,8,FR,en matières plastiques
9405692010,10,FR,"Enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, destinés à des aéronefs civils"
9405692090,10,FR,autres
9405698000,8,FR,en autres matières
9405698010,10,FR,"Enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, en métaux communs, destinés à des aéronefs civils"
9405698020,10,FR,faits à la main
9405698090,10,FR,autres
9405910000,6,FR,Parties
9405910000,6,FR,en verre
9405911000,8,FR,Articles pour l'équipement des appareils d'éclairage électriques (à l'exclusion des projecteurs)
9405919000,8,FR,autres
9405920000,6,FR,en matières plastiques
9405920010,10,FR,"Parties des articles des n!o!$ |9405|11, 9405|19, 9405|61 ou 9405|69, destinées à des           aéronefs civils"
9405920090,10,FR,autres
9405990000,6,FR,autres
9405990010,10,FR,"Parties des articles du n!o!|9405|11, 9405|19, 9405|61 ou 9405|69, en métaux communs, destinées à des aéronefs civils"
9405990020,10,FR,faites à la main
9405990090,10,FR,autres
9406000000,4,FR,Constructions préfabriquées
9406100000,6,FR,en bois
9406200000,6,FR,Unités de construction modulaires en acier
9406900000,6,FR,autres
9406901000,8,FR,Résidences mobiles
9406903100,8,FR,autres
9406903100,8,FR,en fer ou en acier
9406903100,8,FR,Serres
9406903800,8,FR,autres
9406909000,8,FR,en autres matières
9500000000,2,FR,"JOUETS, JEUX, ARTICLES POUR DIVERTISSEMENTS OU POUR SPORTS; LEURS PARTIES ET ACCESSOIRES"
9503000000,4,FR,"Tricycles, trottinettes, autos à pédales et jouets à roues similaires; landaus et poussettes pour poupées; poupées; autres jouets; modèles réduits et modèles similaires pour le divertissement, animés ou non; puzzles de tout genre"
9503001000,8,FR,"Tricycles, trottinettes, autos à pédales et jouets à roues similaires; landaus et poussettes pour poupées"
9503002100,8,FR,Poupées représentant uniquement l'être humain et leurs parties et accessoires
9503002100,8,FR,Poupées
9503002110,10,FR,"Poupées décoratives habillées d'une manière folklorique caractéristique du pays d'origine, faites à la main"
9503002190,10,FR,autres
9503002900,8,FR,Parties et accessoires
9503003000,8,FR,"Trains électriques, y compris les rails, les signaux et autres accessoires; modèles réduits, animés ou non, à assembler"
9503003500,8,FR,autres assortiments et jouets de construction
9503003500,8,FR,en matière plastique
9503003900,8,FR,en autres matières
9503003910,10,FR,"faits à la main, en bois"
9503003990,10,FR,autres
9503004100,8,FR,Jouets représentant des animaux ou des créatures non humaines
9503004100,8,FR,rembourrés
9503004900,8,FR,autres
9503004910,10,FR,"faits à la main, en bois"
9503004990,10,FR,autres
9503005500,8,FR,Instruments et appareils de musique-jouets
9503005510,10,FR,"faits à la main, en bois"
9503005590,10,FR,autres
9503006100,8,FR,Puzzles
9503006100,8,FR,en bois
9503006110,10,FR,faits à la main
9503006190,10,FR,autres
9503006900,8,FR,autres
9503007000,8,FR,"autres jouets, présentés en assortiments ou en panoplies"
9503007500,8,FR,"autres jouets et modèles, à moteur"
9503007500,8,FR,en matière plastique
9503007900,8,FR,en autres matières
9503008100,8,FR,autres
9503008100,8,FR,Armes-jouets
9503008110,10,FR,"faits à la main, en bois"
9503008190,10,FR,autres
9503008500,8,FR,"Modèles miniatures obtenus par moulage, en métal"
9503008700,8,FR,Dispositifs éducatifs électroniques interactifs portatifs principalement conçus pour les enfants
9503009500,8,FR,autres
9503009500,8,FR,en matière plastique
9503009530,10,FR,"Moteur miniature:

-constitué d'un corps en matière plastique,

-contenant un ressort,

-mettant en mouvement les arbres à pignon par tension du ressort,
destiné à la fabrication de jouets relevant de la position 9503"
9503009540,10,FR,"Moteur miniature actionné par frottement mécanique:

-constitué d'un corps en matière plastique,

-d'une longueur d'arbre comprise entre 10,5 cm et 14,5 cm,

-comportant un disque métallique,

-déclenchant le mouvement en faisant tourner les pignons grâce à la force exercée par frottement
destiné à la fabrication de jouets relevant de la position 9503"
9503009590,10,FR,autres
9503009900,8,FR,autres
9503009910,10,FR,"faits à la main, en bois"
9503009990,10,FR,autres
9504000000,4,FR,"Consoles et machines de jeux vidéo, jeux de société, y compris les jeux à moteur ou à mouvement, les billards, les tables spéciales pour jeux de casino, les jeux de quilles automatiques (bowlings, par exemple), les jeux fonctionnant par l'introduction d'une pièce de monnaie, d'un billet de banque, d'une carte bancaire, d'un jeton ou par tout autre moyen de paiement"
9504200000,6,FR,Billards de tout genre et leurs accessoires
9504300000,6,FR,"Autres jeux fonctionnant par l'introduction d'une pièce de monnaie, d'un billet de banque, d'une carte bancaire, d'un jeton ou par tout autre moyen de paiement, à l'exclusion des jeux de quilles automatiques (bowlings)"
9504301000,8,FR,Jeux avec écran
9504302000,8,FR,autres jeux
9504309000,8,FR,Parties
9504400000,6,FR,Cartes à jouer
9504500000,6,FR,"Consoles et machines de jeux vidéo, autres que celles du n$o|9504|30"
9504900000,6,FR,autres
9504901000,8,FR,Circuits électriques de voitures automobiles présentant les caractéristiques de jeux de compétition
9504908000,8,FR,autres
9505000000,4,FR,"Articles pour fêtes, carnaval ou autres divertissements, y compris les articles de magie et articles-surprises"
9505100000,6,FR,Articles pour fêtes de Noël
9505101000,8,FR,en verre
9505109000,8,FR,en autres matières
