goods_code,hier_pos,language,description
4401491000,8,EN,"Bark and production waste, scrap, rejects and residues"
4401499000,8,EN,Other
4402000000,4,EN,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated"
4402100000,6,EN,Of bamboo
4402100010,10,EN,Exported from Somalia
4402100090,10,EN,Other
4402200000,6,EN,Of shell or nut
4402200010,10,EN,Exported from Somalia
4402200090,10,EN,Other
4402900000,6,EN,Other
4402900010,10,EN,Exported from Somalia
4402900090,10,EN,Other
4403000000,4,EN,"Wood in the rough, whether or not stripped of bark or sapwood, or roughly squared"
4403110000,6,EN,"Treated with paint, stains, creosote or other preservatives"
4403110000,6,EN,Coniferous
4403120000,6,EN,Non-coniferous
4403210000,6,EN,"Other, coniferous"
4403210000,6,EN,"Of pine (Pinus spp.), of which the smallest cross-sectional dimension is 15|cm or more"
4403211000,8,EN,Sawlogs
4403211010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403211090,10,EN,Other
4403219000,8,EN,Other
4403219010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403219090,10,EN,Other
4403220000,6,EN,"Of pine (Pinus spp.), other"
4403220010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403220090,10,EN,Other
4403230000,6,EN,"Of fir (Abies spp.) and spruce (Picea spp.), of which the smallest cross-sectional dimension is 15|cm or more"
4403231000,8,EN,Sawlogs
4403231010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403231090,10,EN,Other
4403239000,8,EN,Other
4403239010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403239090,10,EN,Other
4403240000,6,EN,"Of fir (Abies spp.) and spruce (Picea spp.), other"
4403240010,10,EN,Exported from the Russian Federation in accordance with Commission regulation No 498/2012
4403240090,10,EN,Other
4403250000,6,EN,"Other, of which the smallest cross-sectional dimension is 15|cm or more"
4403251000,8,EN,Sawlogs
4403259000,8,EN,Other
4403260000,6,EN,Other
4403410000,6,EN,"Other, of tropical wood"
4403410000,6,EN,"Dark red meranti, light red meranti and meranti bakau"
4403420000,6,EN,Teak
4403490000,6,EN,Other
4403491000,8,EN,"Acajou d'Afrique, iroko and sapelli"
4403493500,8,EN,Okoumé and sipo
4403498500,8,EN,Other
4403910000,6,EN,Other
4403910000,6,EN,Of oak (Quercus spp.)
4403930000,6,EN,"Of beech (Fagus spp.), of which the smallest cross-sectional dimension is 15|cm or more"
4403940000,6,EN,"Of beech (Fagus spp.), other"
4403950000,6,EN,"Of birch (Betula spp.), of which the smallest cross-sectional dimension is 15|cm or more"
4403951000,8,EN,Sawlogs
4403959000,8,EN,Other
4403960000,6,EN,"Of birch (Betula spp.), other"
4403970000,6,EN,Of poplar and aspen (Populus spp.)
4403980000,6,EN,Of eucalyptus (Eucalyptus spp.)
4403990000,6,EN,Other
4404000000,4,EN,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; wooden sticks, roughly trimmed but not turned, bent or otherwise worked, suitable for the manufacture of walking sticks, umbrellas, tool handles or the like; chipwood and the like"
4404100000,6,EN,Coniferous
4404100010,10,EN,Chipwood and the like
4404100090,10,EN,Other
4404200000,6,EN,Non-coniferous
4404200010,10,EN,Chipwood and the like
4404200010,10,EN,Chipwood
4404200011,10,EN,Other
4404200090,10,EN,Other
4405000000,4,EN,Wood wool; wood flour
4406000000,4,EN,Railway or tramway sleepers (cross-ties) of wood
4406110000,6,EN,Not impregnated
4406110000,6,EN,Coniferous
4406120000,6,EN,Non-coniferous
4406910000,6,EN,Other
4406910000,6,EN,Coniferous
4406920000,6,EN,Non-coniferous
4407000000,4,EN,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6|mm"
4407110000,6,EN,Coniferous
4407110000,6,EN,Of pine (Pinus spp.)
4407111000,8,EN,"End-jointed, whether or not planed or sanded"
4407112000,8,EN,Planed
4407119000,8,EN,Other
4407119010,10,EN,Sanded
4407119090,10,EN,Other
4407120000,6,EN,Of fir (Abies spp.) and spruce (Picea spp.)
4407121000,8,EN,"End-jointed, whether or not planed or sanded"
4407122000,8,EN,Planed
4407129000,8,EN,Other
4407129010,10,EN,Sanded
4407129090,10,EN,Other
4407130000,6,EN,"Of S-P-F (spruce (Picea spp.), pine (Pinus spp.) and fir (Abies spp.))"
4407130010,10,EN,"End-jointed, whether or not planed or sanded"
4407130020,10,EN,Planed
4407130091,10,EN,Other
4407130091,10,EN,Sanded
4407130099,10,EN,Other
4407140000,6,EN,Of Hem-fir (Western hemlock (Tsuga heterophylla) and fir (Abies spp.))
4407140010,10,EN,"End-jointed, whether or not planed or sanded"
4407140020,10,EN,Planed
4407140091,10,EN,Other
4407140091,10,EN,Sanded
4407140099,10,EN,Other
4407190000,6,EN,Other
4407191000,8,EN,"End-jointed, whether or not planed or sanded"
4407192000,8,EN,Planed
4407199000,8,EN,Other
4407199010,10,EN,Sanded
4407199090,10,EN,Other
4407210000,6,EN,Of tropical wood
4407210000,6,EN,Mahogany (Swietenia spp.)
4407211000,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407219100,8,EN,Other
4407219100,8,EN,Planed
4407219900,8,EN,Other
4407220000,6,EN,"Virola, imbuia and balsa"
4407221000,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407229100,8,EN,Other
4407229100,8,EN,Planed
4407229900,8,EN,Other
4407230000,6,EN,Teak
4407231000,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407232000,8,EN,Planed
4407239000,8,EN,Other
4407250000,6,EN,"Dark red meranti, light red meranti and meranti bakau"
4407251000,8,EN,"End-jointed, whether or not planed or sanded"
4407253000,8,EN,Other
4407253000,8,EN,Planed
4407255000,8,EN,Sanded
4407259000,8,EN,Other
4407260000,6,EN,"White lauan, white meranti, white seraya, yellow meranti and alan"
4407261000,8,EN,"End-jointed, whether or not planed or sanded"
4407263000,8,EN,Other
4407263000,8,EN,Planed
4407265000,8,EN,Sanded
4407269000,8,EN,Other
4407270000,6,EN,Sapelli
4407271000,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407279100,8,EN,Other
4407279100,8,EN,Planed
4407279900,8,EN,Other
4407280000,6,EN,Iroko
4407281000,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407289100,8,EN,Other
4407289100,8,EN,Planed
4407289900,8,EN,Other
4407290000,6,EN,Other
4407291500,8,EN,"Abura, acajou d'Afrique, afrormosia, ako, andiroba, aningré, avodiré, azobé, balau, bossé clair, bossé foncé, cativo, cedro, dabema, dibétou, doussié, framiré, freijo, fromager, fuma, geronggang, ilomba, ipé, jaboty, jelutong, jequitiba, jongkong, kapur, kempas, keruing, kosipo, kotibé, koto, limba, louro, maçaranduba, makoré, mandioqueira, mansonia, mengkulang, merawan, merbau, merpauh, mersawa, moabi, niangon, nyatoh, obeche, okoumé, onzabili, orey, ovengkol, ozigo, padauk, paldao, palissandre de Guatemala, palissandre de Para, palissandre de Rio, palissandre de Rose, pau Amarelo, pau marfim, pulai, punah, quaruba, ramin, saqui-saqui, sepetir, sipo, sucupira, suren, tauari, tiama, tola"
4407291500,8,EN,"End-jointed, whether or not planed or sanded"
4407292000,8,EN,Other
4407292000,8,EN,"Palissandre de Para, palissandre de Rio and palissandre de Rose, planed"
4407298300,8,EN,Other
4407298300,8,EN,Planed
4407298500,8,EN,Sanded
4407299500,8,EN,Other
4407299600,8,EN,Other tropical wood
4407299600,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407299700,8,EN,Other
4407299700,8,EN,Sanded
4407299800,8,EN,Other
4407910000,6,EN,Other
4407910000,6,EN,Of oak (Quercus spp.)
4407911500,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4407913100,8,EN,Other
4407913100,8,EN,Planed
4407913100,8,EN,"Blocks, strips and friezes for parquet or wood block flooring, not assembled"
4407913900,8,EN,Other
4407919000,8,EN,Other
4407920000,6,EN,Of beech (Fagus spp.)
4407920010,10,EN,"Planed, sanded or end-jointed"
4407920090,10,EN,Other
4407930000,6,EN,Of maple (Acer spp.)
4407931000,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407939100,8,EN,Other
4407939100,8,EN,Sanded
4407939900,8,EN,Other
4407940000,6,EN,Of cherry (Prunus spp.)
4407941000,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407949100,8,EN,Other
4407949100,8,EN,Sanded
4407949900,8,EN,Other
4407950000,6,EN,Of ash (Fraxinus spp.)
4407951000,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407959100,8,EN,Other
4407959100,8,EN,Sanded
4407959900,8,EN,Other
4407960000,6,EN,Of birch (Betula spp.)
4407961000,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407969100,8,EN,Other
4407969100,8,EN,Sanded
4407969900,8,EN,Other
4407970000,6,EN,Of poplar and aspen (Populus spp.)
4407971000,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407979100,8,EN,Other
4407979100,8,EN,Sanded
4407979900,8,EN,Other
4407990000,6,EN,Other
4407992700,8,EN,"Planed; end-jointed, whether or not planed or sanded"
4407994000,8,EN,Other
4407994000,8,EN,Sanded
4407999000,8,EN,Other
4408000000,4,EN,"Sheets for veneering (including those obtained by slicing laminated wood), for plywood or for similar laminated wood and other wood, sawn lengthwise, sliced or peeled, whether or not planed, sanded, spliced or end-jointed, of a thickness not exceeding 6|mm"
4408100000,6,EN,Coniferous
4408101500,8,EN,"Planed; sanded; end-jointed, whether or not planed or sanded"
4408109100,8,EN,Other
4408109100,8,EN,Small boards for the manufacture of pencils
4408109800,8,EN,Other
4408310000,6,EN,Of tropical wood
4408310000,6,EN,"Dark red meranti, light red meranti and meranti bakau"
4408311100,8,EN,"End-jointed, whether or not planed or sanded"
4408312100,8,EN,Other
4408312100,8,EN,Planed
4408312500,8,EN,Sanded
4408313000,8,EN,Other
4408390000,6,EN,Other
4408391500,8,EN,"Acajou d'Afrique, limba, mahogany (Swietenia spp.), obeche, okoumé, palissandre de Para, palissandre de Rio, palissandre de Rose, sapelli, sipo, virola and white lauan"
4408391500,8,EN,"Sanded; end-jointed, whether or not planed or sanded"
4408392100,8,EN,Other
4408392100,8,EN,Planed
4408393000,8,EN,Other
4408393010,10,EN,"Okoumé sheets for veneering for plywood panels
-	with a largest dimension of 900mm or more, but not more than 3 250mm,
-	with a smallest dimension of 95mm or more but not more than 2 000mm,
-	with a thickness of 0,5mm or more, but not more than 4mm,
-	unsanded,
-	not planed, and
-	sawn, sliced or peeled lengthwise
"
4408393090,10,EN,Other
4408395500,8,EN,Other
4408395500,8,EN,"Planed; sanded; end-jointed, whether or not planed or sanded"
4408397000,8,EN,Other
4408397000,8,EN,Small boards for the manufacture of pencils
4408398500,8,EN,Other
4408398500,8,EN,Of a thickness not exceeding 1|mm
4408399500,8,EN,Of a thickness exceeding 1|mm
4408399510,10,EN,"Iroko sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and 

-sawn, sliced or peeled lengthwise
"
4408399520,10,EN,"Igaganga sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and

-sawn, sliced or peeled lengthwise
"
4408399530,10,EN,"Ozigo sheets for veneering for plywood panels:

-with a largest dimension of 900 mm or more, but not more than 3 250 mm,

-with a smallest dimension of 95 mm or more but not more than 2 000 mm,

-with a thickness of more than 1 mm, but not more than 4 mm,

-unsanded,

-not planed, and 

-sawn, sliced or peeled lengthwise
"
4408399590,10,EN,Other
4408900000,6,EN,Other
4408901500,8,EN,"Planed; sanded; end-jointed, whether or not planed or sanded"
4408903500,8,EN,Other
4408903500,8,EN,Small boards for the manufacture of pencils
4408908500,8,EN,Other
4408908500,8,EN,Of a thickness not exceeding 1|mm
4408909500,8,EN,Of a thickness exceeding 1|mm
4409000000,4,EN,"Wood (including strips and friezes for parquet flooring, not assembled) continuously shaped (tongued, grooved, rebated, chamfered, V-jointed, beaded, moulded, rounded or the like) along any of its edges, ends or faces, whether or not planed, sanded or end-jointed"
4409100000,6,EN,Coniferous
4409101100,8,EN,"Mouldings for frames for paintings, photographs, mirrors or similar objects"
4409101800,8,EN,Other
4409210000,6,EN,Non-coniferous
4409210000,6,EN,Of bamboo
4409220000,6,EN,Of tropical wood
4409290000,6,EN,Other
4409291000,8,EN,"Mouldings for frames for paintings, photographs, mirrors or similar objects"
4409299100,8,EN,Other
4409299100,8,EN,"Blocks, strips and friezes for parquet or wood block flooring, not assembled"
4409299900,8,EN,Other
4410000000,4,EN,"Particle board, oriented strand board (OSB) and similar board (for example, waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances"
4410110000,6,EN,Of wood
4410110000,6,EN,Particle board
4410111000,8,EN,Unworked or not further worked than sanded (raw board)
4410113000,8,EN,Surface-covered with melamine-impregnated paper
4410115000,8,EN,Surface-covered with decorative laminates of plastics
4410119000,8,EN,Other
4410120000,6,EN,Oriented strand board (OSB)
4410121000,8,EN,Unworked or not further worked than sanded (raw board)
4410129000,8,EN,Other
4410190000,6,EN,Other
4410900000,6,EN,Other
4411000000,4,EN,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances"
4411120000,6,EN,Medium density fibreboard (MDF)
4411120000,6,EN,Of a thickness not exceeding 5|mm
4411121000,8,EN,Not mechanically worked or surface covered (raw board)
4411129200,8,EN,Other
4411129200,8,EN,"Of a density exceeding 0,8|g/cm$3|(HDF)"
4411129210,10,EN,"Fibreboard:
 
-with a thickness of 2,20 mm or more but not more than 2,80 mm,
 
-with a density of 0,95 g/cm³ or more,
 
-lacquered or coated with melamine foil on both sides, and
 
-with dimensions of 1 300 mm x 1 100 mm or less,"
4411129290,10,EN,Other
4411129400,8,EN,"Of a density not exceeding 0,8|g/cm$3"
4411130000,6,EN,Of a thickness exceeding 5|mm but not exceeding 9|mm
