Quotation ID;Product Description;HSCODE;FIABILITY
0199cd53-f953-7191-a36c-b9c5c4feca9f;PIECES MECANIQUES;;
0199d28e-650b-7659-9b6a-6561485fb5f4;PONTS AVANT DE VOITURE;;
0199d9be-c0bd-79b9-be1f-f9826561da53;ecran video projecteur;;
0199da4b-6a4d-7cac-8816-1a0da50941df;Friteuse ;;
0199dcff-4837-7236-91c1-10940313f754;imprimante 3d en verre trés fragile !!!;;
0199ddac-5e0f-71bd-8a9a-e1c5af7740d0;Machine;;
0199dcb0-2bcf-7af5-9328-aa391fdaabb8;materiel industriel;;
0199dd33-5827-7907-9f0c-b8f5fa09e9d6;moteur renault;;
0199dc88-cd93-7e9b-9feb-9748021da41c;INJECTEURS;;
0199dc4a-c63f-7cb6-93d9-4fe85d7f9db0;STRUCTURE DE JEUX - Panneau;;
0199dbe1-e08e-7c04-b98f-931b4839301d;Compresseur pour BTP;;
0199dd81-ffbb-7632-a1dc-63ae3c2b9aa6;outillage de plasturgie;;
0199dc44-cfc4-7163-acc0-2e6a243a425f;Boite cadeaux;;
0199dc82-a19c-79a8-b76a-76dda016210a;Boite cadeaux;;
0199dc92-ba47-7773-a91f-5e8312f2fa17;Stylos;;
0199dca4-7698-7a7b-bb99-965521a0b94d;Boite cadeaux;;
0199dcab-bbb0-77a0-a2bb-52f922e31a51;Boite cadeaux;;
0199dcb3-73b4-7b09-a222-62b34d3856f7;Stylos ;;
0199dcba-e55c-7e2f-a634-e62213ff7b73;Boite cadeaux;;
0199dc80-2372-799b-a98a-a3b5cb0d9e60;Matériel électronique;;
0199dc31-ad0c-7e5e-8426-155776fbd462;roues fauteuils roulants;;
0199dcb9-1de6-7bc9-a9ad-8d0b269e7972;Outillage de chantier;;
0199dc9a-aa20-77b7-ae5c-4fe4000a3c10;moteur vr piscine;;
0199dcb8-43b7-74f6-a240-f26eea4bf576;velo électrique;;
0199ddae-0767-76b0-886c-e9c419bcad70;AUDIOVISUEL;;
0199ddcb-4210-751e-8866-af5de0da03f1;SCELLES DE JUSTICE;;
0199ddb2-8ba7-7a76-9d38-43ab36725d86;VETEMENTS;;
0199dda4-9011-727f-b619-babbeb52c7d9;CORDONS;;
0199dc4c-7200-7727-a10f-59a312b43dce;piece pl ;;
0199de9d-8cec-7dcc-8f2c-545a6caea743;matériel medical;;
0199dc47-aaad-7a3d-a9e5-41744880505f;MATERIEL INDUSTRIEL;;
0199ddb3-01f1-7299-afff-206b4d943872;matériel électrique  ;;
0199dcae-a223-7a3e-a145-aa75671d19a8;panneaux bois;;
0199e326-7602-7197-9c0a-cae8e126f721;6 chaises;;
0199e335-aa82-7dda-a35b-d9d151413368;Chaussures;;
0199e183-5b31-7e35-867a-4aa16d95ede8;4 CARTONS SUR UNE PALETTES;;
0199e20a-003a-75b2-b628-0b2c71950d97;Projecteurs ;;
0199e221-f39b-7278-b5fe-3055c13e3815;PORTE DE FOURGON;;
0199e2bd-60fc-786b-ab0b-26518c6575ee;BOITE DE VITESSES;;
0199e345-18bd-74c4-b776-dafbc6b07324;Fauteuil de cinéma;;
0199e2d4-5687-7cd9-aef9-e2e400d98b63;CACHE CLIM ALUMINIUM;;
0199e25e-2277-7e56-811a-8dd97e0ddb8a;ECO CUPS;;
0199e2cc-ad05-7485-a35b-272497df7c42;pièces en rond d'alu ;;
0199e22d-7d83-7e95-a560-83a76cdd107b;outillage;;
0199e434-2868-7d3c-a4e2-361633c15a63;Materiel ;;
0199e2dc-5aca-7286-a655-e733350cb39d;STATION HY CONNECT +;;
0199e32b-ad47-7d8a-817c-b26beaff601e;CHAINE PORTE CABLE;;
0199e466-e0d0-7ca8-a1dd-90a641dc3606;Albums photos ;;
0199e34e-57c4-763c-bb65-253ff0698ac5;Table Basse;;
0199e30b-c2a1-7b94-bc6b-b3f026f58c73;25 BANDES DE TOLE PU;;
0199e2de-0d46-71dc-9ed0-ff1760eedd27;Echantillons de terre;;
0199e1e0-979c-7d57-baff-baa01ab5ed03;1 table + 4 chaises ;;
0199e1f2-4f2f-7bd8-a9a0-67628f3ada5d;1 TABLES + 6 CHAISES;;
0199e1e1-daa3-71a8-9285-787c3ba28d56;optique;;
0199e1bc-9020-7e8b-bf6e-d6a3e1d501e0;MACHINE A HYDROGENE AUTOMOBILE;;
0199e2c4-c482-79aa-ba36-85f1d664e0f1;pieces moteur automobiles;;
0199e203-2fa9-7a9e-9f49-bcc2adbf5308;rouleau caoutchouc;;
0199e1d3-8d22-71e3-8a17-d24082312d91;Machine cafe;;
0199e1da-6b9a-71a4-bea4-186c55205704;Machine cafe;;
0199e1e1-4bf3-7bb6-8f13-48cf0e01752d;Pièces mécaniques;;
0199e333-87f1-7906-8db6-c79904c338f6;Instrument de mesure;;
0199e6bc-a1ff-7a82-b5e5-c34e991432eb;Jante aluminium;;
0199e7f8-7495-7174-8a0e-32b9e78656d1;Scie sur table;;
0199e6e8-f634-762d-b6a4-8127837ab7c3;Cartons mobilier;;
0199e96a-3606-7c31-b857-7145bcb6b08e;palette vide;;
0199e7d3-d74d-727f-af7a-8b53c190229a;Valise ;;
0199e725-0ca2-7cb3-b32d-5461f0c9a3da;pièces inox;;
0199e6e5-660e-71a5-9509-ea646c1fec50;matériels électriques;;
0199e917-dfb8-7a52-b8de-6d79f9dbbc36;chaudière;;
0199e713-84fe-7824-9d95-11c821d83bcd;pare choc de camping car;;
0199e7f4-7514-7cc4-8860-33dbc3fe692c;Pare choc automobile;;
0199e704-b5e4-77a7-bed7-e19cd137f3d0;Microscope ophtalmologique chirurgical;;
0199e815-456e-7856-a8e2-fe63632ef190;boite de vitesse;;
0199e7da-623c-704c-941d-bfa6630f4037;Livres;;
0199e92c-b43f-7ae0-b87e-1ae621bf4950;TAPIS;;
0199e726-4538-7f18-9e39-9614e1720432;Rehausse plastique;;
0199bf55-487d-7ad2-a3ab-fb14b8122aba;compresseurs de climatisation;;
0199e831-8991-7453-924f-d94c31487381;Système plasma de traitement de surface;;
0199e79d-dc5f-7b1c-aab6-490a2ef43ad7;Structures végétalisées emballées en carton;;
0199e7a1-cd1a-7f1f-8ee8-dc268df94161;Structures végétalisées emballées en carton;;
0199e7a4-0f17-7bc5-828a-0f00d616636f;Structures végétalisées emballées en carton;;
0199e6db-7dc7-71ac-91f9-dfea03c921ea;pièce motoculture;;
0199e6e7-01de-7bed-917d-f132fde5f84d;PIECE TRACTEUR;;
0199e8c6-8d93-7672-88dc-cba857da6781;siège de voiture;;
0199e72f-28c8-7c60-ad48-cf320644e479;Toile encadrée ;;
0199e72a-a6f2-7eac-92a3-99923e962482;FLIGHT CASES;;
0199e71d-1e4b-751c-9a5c-0cf6e1c8fa90;PANNEAU;;
0199e6b2-cfef-794a-8fa8-6776860fee6d;roue de valet de ferme;;
0199e809-fee0-72ce-946d-7c18301f48d7;plaques de plastique;;
0199e893-5fc5-7439-b17b-59d14e6b01c6;Climatiseur de cave FRAGILE;;
0199e709-f11f-77d2-9306-4867629f8d3c;Cadres métalliques;;
0199e7db-abd7-7ce7-a78a-5b2f5fd31018;Cadre métallique;;
0199e7ee-5c00-7332-8172-2afb63726fed;BAC DE COLLECTE;;
0199e7fa-2e23-7d4b-8d9a-b3db755eb0ce;BAC DE COLLECTE;;
0199ebf3-29fc-7601-91f7-bb11e631a8e0;Drone sous marin et PC Durcit ;;
0199eb44-d700-7f54-b50d-1552e058a416;flycase de jeux de lumiere;;
0199ea3a-4be3-708d-97c9-7a5fc2a391e8;Tiroir de caisse;;
0199ebf4-a1d9-7f62-ac15-54ea5de42138;réserve d'oxygène en acier inoxydable vide;;
0199ebc9-66ef-718d-948b-88a32750c403;CONTOUR PORTIERE renault MASTER / PIECES PL ;;
0199ebdf-0b66-748b-9ea7-2d23a1879f9c;Matériel de chantier : Testeur d'isolement;;
0199ecfc-e6cf-702e-9e52-790689254759;rouleaus de tissu;;
0199ebab-c477-78f8-a587-d974c037115a;moteur électrique  ;;
0199ec42-3176-7e61-a12c-f65d0333f461;2 fauteuils de cinéma;;
0199ec53-d5bd-73d6-8d85-47169027a0ac;Pièces usure agricole;;
0199ec5c-0ea4-7a7b-8e4a-1f5ff08ff1b8;Pièces usure agricole;;
0199ed51-73f1-7fb8-99af-dbc94ce2767e;Pièces usure agricole;;
0199ec46-4134-7cb9-b4bb-d7ff9ddb534e;alimentaire non périssable ;;
0199c844-27c5-78ad-866d-d92525344c12;Elements de communication;;
0199c849-9f79-7715-8f74-6d02281bc856;Elements de communication;;
0199ed35-24c7-7c1e-9e01-12419e18888e;ECHANTILLON BOIS;;
0199ecec-b29e-7df6-a16b-7601f0584e1e;BOITE DE VITESSE;;
0199ec55-3981-7534-a524-205fd8ef6194;Pièce mécanique;;
0199f07d-b1e2-7972-843c-bccfdb82f30a;Four;;
0199f2c0-2bf0-7b9e-bed9-a63051cab27a;chauffe roulement;;
0199f13c-24ad-78cf-abde-1925d4ef6d06;meuble jeu;;
0199f0f2-6870-71ab-a2d9-9f7fab66c2eb;ensemble moteur ventilateur encartonner;;
0199f0e8-e714-72e0-bf2b-18f7c8061d4d;ENVOIE PARE CHOC AV;;
0199f216-59b8-75ab-a482-13d204019c91;Friteuse ;;
0199f13c-19ff-7f95-af36-185275598750;ROUES FAUTEUILS ROULANT;;
0199f16c-f7d3-713f-8398-2ebe6761793a;toile encadrée ;;
0199f14f-9e57-7fc7-974d-8de2c5e0f8e5;Moteur votiure;;
0199f1b5-444a-77ef-97cf-39bffaf06b0e;Matériel apicole;;
0199f09b-bf2c-7c10-afdf-68d453e59c1b;tonnelet vide d'exposition;;
0199f126-cee2-72c1-8352-cd7e4e017f9f;MATERIEL INDUSTRIEL;;
0199f154-d153-7cc1-b1d0-a9528977c148;machine;;
0199f260-af55-75f3-a872-ee1b2e01186a;PIECE AUTOMOBILE;;
0199f155-0ac4-705d-b12e-acea0ef46e68;secateur electrique;;
0199f733-ddf1-7a20-b34d-55b548068bed;Kayak gonflable ;;
0199fd60-fa0e-7623-99df-a622cbeb5103;POMPE A CHALEUR CHAUFFAGE ;;
0199fe48-f3a1-74c3-b176-98eec67ad6bc;Moteur véhicule ;;
019a0068-48ed-7412-b392-f1f7cda38f42;paquetage;;
019a00eb-71d5-7f75-ba92-256575a5f0f0;APPAREIL DE MESURE;;
019a0203-5592-768c-ab04-6588104ac6bc;moteur auto nue clio;;
019a019f-4171-7777-b02c-623d555273f6;Pièces mécaniques;;
019a01f4-021b-7c6d-82c2-6af18d92c82c;Boîtes métal;;
019a005a-7cf0-7ee4-b11a-8edc68be3a52;PIÈCES PRESSOIR;;
019a0126-3d41-7690-9274-766a6b0a7fa7;6 boites en bois contenant des balances de ruche.;;
019a0258-d5de-7f3a-8fbe-835b533151bf;moteur;;
019a0106-1064-70b6-bd10-daf8a21db487;Meuble+cosmétiques;;
019a00f0-1be0-7201-a9d6-2372e54c9b00;pompe;;
019a01a1-14b9-7952-b528-f10f6a0f026e;POSTE A SOUDER;;
019a00c2-deb3-73bf-a4cd-e12f06c87796;2 roues de chargeur articulé;;
019a00e5-c7a7-76fd-92da-7ff6c6829ab7;pièces mécanique;;
019a01df-4b1c-75f4-89e8-bfc0e78dfe25;Kadaïf;;
019a0257-6f34-74c0-ba06-e49dc0c43a97;embase ;;
019a019e-6f5f-7db0-8690-8f1e3d638a6c;X;;
019a0659-0172-7f97-a380-f10e8fec4874;Vélo;;
019a064f-f01d-7191-831d-f89d734dfeda;Fauteuil;;
019a06a4-1b69-7d55-ae9d-afd2969221fe;Moteur hors-bord;;
019a05d9-9e47-704c-bc7a-8d54c135c5a5;helice avion en metal;;
019a0722-78e4-7401-a94f-d0e468c60482;boitiers de géolocalisation;;
019a070e-50b4-7c8c-9351-34ae76369b53;Outil de forage carotté;;
019a06c8-d757-7ae8-aeac-bb577ddb1c98;kakémono;;
019a0857-98b3-7052-a0ea-7c8cffcb3612;boitier électrique de salle de traite;;
019a0721-0a76-7b9e-bdd0-7b8c5be7e1da;chalumeau a oxygène a faire réparer;;
019a0695-7890-7f02-8994-31a2efac02fa;FRAGILE;;
019a0637-871b-7170-98f9-7f370f199d22;Accessoires fragiles, petits électroménagers, thé;;
019a068a-590c-7e9e-979e-518764a1715a;Système plasma de traitement de surface;;
019a06b3-a41a-77aa-b8a1-94f916471bd7;Lampe;;
019a0575-a227-7541-b305-d4aac48c4c99;pare choc occasion;;
019a06bb-8e86-756a-ba7a-5d1ba86dd957;Enseigne panneaux relief ;;
019a05d2-20ec-7a82-917c-f5530c8e6367;echappement;;
019a06d6-bbc5-7356-bc42-30e9b6d51056;Pièces détachées;;
019a06e0-a933-7ec2-b2ea-1d23d19293fb;PIECES DETACHEES;;
019a05be-61c8-750a-85ec-33a2d7a039bf;Pièces détachées;;
019a0655-fed3-7c40-b684-c195f4ee291a;boîtes d'emballage;;
019a067c-1f5f-7b2c-9998-4dab48b6feef;jeux de société;;
019a0689-c4a1-7eb6-93c0-e2aae5a3bc2d;jeux de société;;
019a05e3-24a7-781d-9e33-9563b902ee40;Bannière RAB;;
019a05ed-c248-7bfb-aa6d-32267bc7b3f1;Bannière RAB;;
019a056d-b72b-7ffb-b03d-3141c031ea3a;pieces mécanique;;
019a0cfb-e004-7e6f-bde5-1a59a5399b0f;Robot avec son Chariot + caméra PC;;
019a0b6a-d146-7bc4-9087-10948956f45d;Piece automobile;;
019a0b17-4a0d-7d77-9690-db5bb217f096;Table bois;;
019a0b27-c0dc-7a77-8e93-aa23b2d8fe87;Caméra thermique dans sa valise de transport;;
019a0c82-5a39-7352-b93a-cc823c9f14bc;Machine à mettre sous vide (en caisse sur palette);;
019a0acd-cf45-7db0-a802-4cfcdc44eb1a;rouleau adhésif;;
019a0c13-006f-7374-b5f6-1edfbc57a14f;Vélo;;
019a0c14-01fd-7430-b0d2-b484cf166e49;Onduleurs;;
019a0b2a-3db2-77ff-a55e-bf511b7694d7;pièce bateau;;
019a0cf4-dd0b-7328-a550-25e638e1b20a;Canapé;;
019a0cda-2abf-703b-bcae-ceb870ca6534;VANNES MOTORISEES;;
019a0b00-f492-7e6f-bad9-659823f7add3;une caisse d'enseigne lumineuse;;
019a0c7e-3b19-72c4-93d8-f101f5027615;pont de voiture;;
019a0caa-3bd9-7a0c-9eb1-987d31ecf633;Serveur;;
019a0c42-1f30-7558-9799-d2e50bb1d6ff;MATERIEL ELCTRIQUE;;
019a05fe-9fd6-7632-b703-d6fda3f49682;Alimentation électrique de puissance;;
019a0b67-1039-7d63-8301-e27eb1c53b93;Parc Choe;;
019a0c16-9bd7-79f3-a9db-da313b4f850b;pièces;;
019a0bb5-ab07-704f-9092-58ebf1ad91d8;Vanne automatique;;
019a0bd5-0e87-7e47-8411-cd934bcd4020;JOINTS ETANCHEITE;;
019a0c06-9b4e-7bcb-bb7d-a77398d315c8;BOITE DE VITESSE;;
019a0b37-1064-7689-99be-81d4924ed8a9;ordinateur;;
019a1116-33aa-7ce2-9f76-a732d2ce0c3d;Rouleaux de géotextile;;
019a0ffa-5323-711f-b9f1-3e4634570b6f;copieur mutlifonction;;
019a1023-cd18-7790-aead-cb334d3414cc;CHAISES DE BAR ;;
019a1253-8df1-7a13-b1f8-673fee6a9a18;Matériel informatique;;
019a1060-4900-7933-b022-68784b2229e3;Figurines fragiles;;
019a114f-306d-77a2-b0a7-ad30bf0ac2a8;toles ondulées;;
019a102f-d544-7555-9755-27ec15641593;films;;
019a1055-d732-765b-99e0-253757607a27;pièces tôles acier laqué;;
019a1176-ac97-742a-82f7-42765a58373d;PETITES ROUES DANS CARTONS FILMES;;
019a11af-d92c-7c5a-a217-62cdf7fea0fb;materiel incendie;;
019a1014-26c6-705c-98c4-b53c6e9203cb;palette avec 1 berceau de clio dessus;;
019a1186-9502-7098-acec-6d742b1542c0;Boite de vitesse Velsatis à retourner;;
019a1114-e07b-7af7-9356-442d4f8710c5;KIT RESSORT;;
019a1114-ac59-7592-b3ac-06f9ffc4d365;Granulés plastiques;;
019a1122-2cb7-7243-ac08-188add0f36be;Granulés plastiques;;
019a0ff0-c39a-7694-a1b8-a054ce68c039;Velo;;
019a118d-683f-7f46-86e9-63fff631ccbc;objet décoration bois;;
019a0df7-a7d7-7957-b4fe-74ec9f58c70f;Kadaïf;;
019a10e7-fe1e-76f5-8735-160140d44712;Matériel électronique et divers;;
019a110c-f4f4-7570-949c-2f86279891e7;Matériel électronique et divers;;
019a1122-886b-7aec-9490-875ad48cdc24;Box câble;;
019a0ff4-6158-74e1-be9b-c153b3b5fd0b;Pièces mécaniques;;
019a15f0-36a3-74e1-99e5-25dc9c854e97;boite de vitesse;;
019a153f-30fd-742f-bb27-72208803b02d;Demi cercle acier décorés;;
019a1718-7e1c-7f10-be1b-184fbae4a660;Compositions de NoÃ«l;;
019a1591-ed2d-76a9-9d95-75ccf318ab85;Mobilier;;
019a167b-3ea6-7c21-a03e-72bdff4eaa38;liner;;
019a1645-b651-7487-b251-deb6424dc596;Un chevalet mis en carton;;
019a1656-cce6-7b8f-b710-7d04745b5122;Pare choc av de voiture ;;
019a14cc-9dc4-71c9-ad04-af1ca45f1aa2;Moteur boite a vitesse;;
019a14f1-904e-7471-9580-e0728e67f4dd;Compteur routier;;
019a1518-d6c4-7871-92a5-3137e634a5f4;PONCEUSE DE SOL ;;
019a1643-9a0a-76e6-83f9-52519cf15004;Attelage;;
019a164f-930b-70ab-8e8b-f2bcf7e6edb1;TONDEUSE;;
019a1599-cb4f-78ed-96e5-6b4e78badf95;textile;;
019a1522-9cea-73ae-94d2-ab2e63ef4291;mobilier en plastique;;
019a1532-451d-7901-8b5e-48a1019d9782;moteur;;
019a1592-39d9-785b-a29b-b641f27f7e12;POELE A BOIS;;
019a169a-c712-7239-83f0-2556c0e901ac;seau de Renolit;;
019a1586-eab1-7e3d-a824-5a09afdae42b;panneaux bois;;
019a1b5e-a52c-7a19-8b3f-6a0d69ab14d4;Vtt dans carton;;
019a1ab2-903f-7189-8b86-6aae16d78729;Fauteuils ;;
019a1b72-7e33-735f-b263-d1f631138411;sacs;;
019a1a8e-6f9d-7cd9-9361-4d874c95a1f0;Mobilier et accessoires de tatoueur;;
019a21bb-bc9e-7b99-85ca-870382fc1270;caisse en bois de transport;;
019a220e-5cf7-7f71-843a-b1770d87ac14;alimentaire non périssable ;;
019a2181-9e76-777a-81bd-e35dfb9cea3a;Boîte de vitesse ;;
019a264a-1128-7d70-b38c-5304078fc2eb;Chauffe frite;;
019a26a5-04bc-7d50-b4f7-404d9ac20529;groupe électrogéne ;;
019a2510-9472-7ce9-98a6-380a5a0451e0;Outillage;;
019a260c-4a25-7b4e-b0ee-097848ceba81;Vis;;
019a2663-0ca2-754d-9673-79db6a5583ef;Porte de voiture;;
019a2751-08c4-7eaf-8ae5-2499e0ecb756;Pièce automobile;;
019a261c-dc1e-7526-8a6a-f76889cb37a4;palette de tissu;;
019a24b9-562e-7a51-b95b-2556abad0624;bâches pvc;;
019a24d4-cc57-7a57-8f4a-a1498378945b;Outillage mécanique;;
019a27af-d60c-7131-9f64-cf690a0caeb6;TEXTILE;;
019a2475-bdf5-7b7e-a531-832d40a4899e;Velux ;;
019a2677-fa87-79aa-8137-a183d99f21ce;magasin de bobines pour imprimante 3D;;
019a263c-82e9-7605-843c-d8be54c612e3;Machine a cocktails;;
019a27b0-44b0-7295-be0f-c91c377ee17a;Machine Horticole Fragile Cyklop Axro Mini;;
019a274f-5f59-7ac6-9204-d8ac29cccbe4;Intérieur cuir;;
019a264e-e311-7793-89f4-6a97fd73c672;FRAGILE : Pot en céramique + Plantes;;
019a2591-af94-7144-bfd3-17165a2902a1;JOINTS ETANCHEITE;;
019a2555-2142-7b45-9633-bf68ff4acb9a;informatique;;
019a2558-fdad-7c2a-a6de-b90cba831051;TISSUS;;
019a29fa-762b-7e2d-b3cc-e6f5cdc4698d;1 vérins;;
019a2b9d-f5f1-7ae8-aae3-647a1de208ef;Boîte de vitesse ;;
019a29f8-2cb8-7104-9964-3b1e6df15cf9;2 chambres à  air;;
019a2a43-727f-74e3-91e2-d4dc70913c74;Peaux en cuir;;
019a2a37-a59f-7639-87d5-57bd47f4560e;maquette camet portail ;;
019a2c76-45b9-700b-a302-14b608bc141d;Moteur moto;;
019a2b79-bce1-78b4-b833-0f64bf3c1a9b;caisson lumineu;;
019a2af1-6cc0-773a-8176-f31f0e362dcd;C'est une cuve de 200L que je rend au fabricant;;
019a2a00-f10c-799a-ba05-418aca91f964;CARTON FRAGILE;;
019a2b7f-c34e-71c1-8c4b-0983dd5589bb;fleche de remorque 175cm x 10cm x 10cm ;;
019a2a96-abbe-76af-98d1-5aa18f7b8e82;Batterie pour équipement agricole;;
019a2b93-d5b6-736e-88ce-c24b28769239;boite de vitesse;;
019a2b5d-eff2-72cc-a3ac-2a9344f7d631;machine a cocktails ;;
019a2b40-b029-7da7-9486-4ab348bded7c;FOURNEAU;;
019a2a2e-e0f2-7ca4-a061-b326cb632d7a;roues de velo;;
019a2ae4-d504-7268-8a76-a68a6c00f343;transport pèces acier galva;;
019a2b86-a91e-73d6-be30-9793dd627be6;vélo;;
019a2b7d-ab84-7578-9d31-d9384d3ecef6;Moteur;;
019a2941-042a-79ad-807c-152e9704133b;Huitres;;
019a2b12-d61c-7506-b083-4ee065261160;JOINTS ETANCHEITE;;
019a2a1e-ad2d-7512-9020-a25555b432fc;velo;;
019a2a05-44f5-753c-84d3-122cbeddb721;informatique;;
019a2a48-db99-7242-807c-f216069c5055;pieces mecanique;;
019a2a30-4d1c-7d7d-a3f5-cc03ec9496c3;piece mécanique;;
019a2b90-36ac-7c8f-a932-391f21d6b34d;MATERIEL INDUSTRIEL;;
019a2a7a-9fd8-780d-8710-5af28acfb067;Présentoir;;
019a31a6-ec0b-7b0f-a745-dce6d1666253;rouleau de tissu;;
019a30cf-59a4-771d-a4c0-ce63de96a13d;Rouleau;;
019a2f5d-0fdc-79b7-93a8-db4a083955a9;Barre Aluminium;;
019a30b4-c0bd-7978-90a5-9cdee62d7bc6;lettrage en résine de 120cm de haut;;
019a30e9-ff3b-7fd1-bdc0-bdf731dd04fd;Boite de vitesse;;
019a30a4-20eb-753b-935b-8847f4480731;Rampe;;
019a2f20-9099-7600-be27-568f0534a4a6;Bouches de soufflage de ventilation;;
019a2fa9-20f5-71a5-9c78-6a7494b0caad;Mur d'image tendu avec Jonc PVC;;
019a2f1c-677e-7a83-bd22-58c64d8a7a01;Support métallique;;
019a2f2f-3aca-73bb-9925-fd3612030e5a;AILE AR VHC (FRAGILE);;
019a3033-4b75-7682-8b5b-e22b187d5153;Pompe a eau;;
019a30a4-57d5-7dce-9e67-743ff6ab6024;Matériel informatique;;
019a2f2b-735d-7037-a5ef-20f567cc52e1;Décoration tête de chasse;;
019a2eed-a13f-7b33-8a03-b19a6ecc5953;Ecran de projection;;
019a2f5c-2183-7c26-b22d-b1e7d9005b91;FOURNEAU;;
019a2f38-0ac6-7b6b-934b-28b4fb2b165a;imprimante;;
019a30b5-5cc7-75a7-a809-6ba5c1a5018f;1 chaise;;
019a2f40-f2e7-715d-8ac8-5aef9d54b783;tuile;;
019a3061-5230-7279-9215-62b5942bd99e;pieces moteur automobiles;;
019a2f76-42c4-7d95-a431-89a3201e85c6;pièces détachées;;
019a2f98-0d18-700c-9307-1efc6ce09605;pièces détachées;;
019a305d-0fb7-7501-9e3c-0053ffd88c08;Cadre métallique;;
019a2e77-b10d-74cf-bd57-9cb88ce2a693;boite inox;;
019a362b-fa42-7fca-9164-b81d69dca3d2;BOITE DE VITESSE AUTOMOBILE;;
019a354b-b37c-749a-aaca-86e1f215bd18;Echantillons de sols dans des sacs plastiques;;
019a3679-f3c3-74f7-b732-88c16c11630b;2 PNEUS;;
019a358f-23fa-7564-8f42-aced8d1f2a58;plaque de cuisson;;
019a3550-f834-7d18-9363-9ffc79683e59;pierre d'estaillade;;
019a3659-751c-79cb-a18e-75d5e200de35;Filtre viticole Ã  plaque;;
019a35a7-9517-7bdc-8316-0c0bcc6ff524;matériel boulangerie;;
019a345a-d7e1-7b19-9469-5a549b399a5d;moteurs de volets;;
019a3499-a2b8-7a23-98aa-c1a7ac85f464;ONDULEUR ;;
019a35ab-b173-7a35-b5e6-d63832edd744;ADHESIF VINYLE;;
019a358e-52f9-70d6-98b2-bdff120be87e;Papeterie;;
019a3408-0d8c-73e7-9560-d1381d2352db;moteur électrique;;
019a3413-bd7f-752c-b96c-5642127dd485;Grande longueur;;
019a3474-48a6-7654-9174-c43f5059bfce;rouleaux textile;;
019a3435-1aec-799e-8564-932b06551e3f;Mobilier plastique;;
019a35b8-ac1a-7abf-911a-ff0071c0b8f3;Moto electrique CAOFEN F80 + 2 pneu + plaquettes;;
019a3585-d77e-74b7-a897-a2bdca884724;boite de vitesse;;
019a358c-d744-74ee-9585-8f813e451569;petite pièce de fixation de tableau;;
019a34e0-0017-7641-a156-f32898db2386;PLV TEXTILE;;
019a3595-38c0-7f77-ac51-63a6f8157711;instrumentation;;
019a345f-af57-7ed2-81f3-cc1afd7306bf;tube aluminium pour volets;;
019a35bd-c3f9-789a-ba08-fc6ebb14b723;PIECES;;
019a34b3-32fe-766f-8946-5c148092a6fa;matériel medical;;
019a3596-e4a7-7077-83f2-c4a53aacd5da;Climatiseur de cave FRAGILE ;;
019a33e4-e535-7b71-8bbb-c22fc453e242;Pièce de bois;;
019a3adb-94a2-7326-88f7-19270fd7679e;Deux rouleaux de tissu ;;
019a399d-8092-7af1-acca-c7d339ea034d;Canapé;;
019a3a9c-912d-70a7-bbff-fd731c0e6c6c;materiel electrique retour fournisseur;;
019a3a77-e148-7c51-ae1e-240661f65bba;PNEUMATIQUES;;
019a3a19-18d7-7937-8877-4bb158f7f866;ENSEIGNE LUMINEUSE;;
019a396a-be6a-729e-bdee-368ed2bf4617;Sanitaires;;
019a3b1e-9a4f-70ee-9377-f9b8f7ae087e;Déco;;
019a3b25-170c-791e-bd77-1068fa472a60;Déco;;
019a3b29-b4e7-7347-a276-02e1e8fd364c;Déco;;
019a3b2d-88ee-7bb1-b57c-759f4db2d153;Déco;;
019a3b34-32f3-78ce-8235-e3655884cf8f;Déco;;
019a3b3a-548f-793c-9b07-b7d175a6883d;Déco;;
019a3f12-cded-7103-be64-0aa1ac6e89ed;pièce auto;;
019a3eb4-3648-7cbd-8126-a10748f24fdf;Machine à bois;;
019a3f30-61c7-7367-8b59-c97535abe16c;Four;;
019a3f8f-8868-71e8-b4d7-1344bfd1d7aa;portes de voitures;;
019a408a-cb33-7833-94f9-0fda4f9b049a;Pare-chocs avant;;
019a4629-4830-758e-8c85-6a8391fadc55;Capteurs (électroniques);;
019a48b7-bd61-7e6d-b90c-c31c10b547c9;balancing machine;;
019a4977-1a52-7834-adba-979e19892f73;coin de fendeuse;;
019a49c7-5a5f-7782-9fa7-8e1ec2fe2a74;Fauteuil de bureau en carton;;
019a48fb-6cfb-7eb9-b121-85917c2303b3;velo;;
019a4a8f-ff0f-7e52-a07c-cc661ef63f30;Caméra d'inspection vidéo de canalisation;;
019a4a63-8f60-7b8a-a618-2e14fd86b0e7;Carton de ballon;;
019a492d-fd07-7af1-8cdb-a21bb536e07d;boite de vitesse;;
019a4a55-bbfd-7366-989c-6e0ac7e24778;VANNES DE REGULATION;;
019a49d4-a58c-7c86-883f-1e2c00372e04;MATERIELS MEDICAL;;
019a4913-1a96-71a9-8e64-e0af09d7f40d;Meuble;;
019a48e7-cdca-7780-97a9-fe26aa9087bd;machine outil;;
019a4a00-9c9d-738b-931c-bbad58c5775c;Pièces plastiques;;
019a490b-e7d4-7548-9c81-bb66ed8a0009;PORTE CAMION;;
019a49c9-8903-7a72-84a5-aea1a33239a1;Système plasma de traitement de surface;;
019a4953-9be8-7329-afba-7a0388a78185;vélo de montagne;;
